Code_commune_INSEE;Nom_commune;Code_postal;
62192;CAGNICOURT;62182;
62197;CAMBLAIN CHATELAIN;62470;
62205;CAMPAGNE LES WARDRECQUES;62120;
62216;LA CAUCHIE;62158;
62222;CHERIENNES;62140;
62228;CLERQUES;62890;
62229;CLETY;62380;
62230;COLEMBERT;62142;
62235;CONDETTE;62360;
62238;CONTEVILLE EN TERNOIS;62130;
62242;COUIN;62760;
62246;COUPELLE NEUVE;62310;
62255;CREMAREST;62240;
62256;CREPY;62310;
62258;CROISETTE;62130;
62259;CROISILLES;62128;
62261;CUCQ;62780;
62264;DANNES;62187;
62270;DIVION;62460;
62271;DOHEM;62380;
62274;DOURGES;62119;
62282;ECLIMEUX;62770;
62286;ECQUEDECQUES;62190;
62290;ECURIE;62223;
62297;EPERLECQUES;62910;
62300;EQUIHEN PLAGE;62224;
62306;ERVILLERS;62121;
62320;ETRUN;62161;
62322;FAMECHON;62760;
62326;FAVREUIL;62450;
62327;FEBVIN PALFART;62960;
62330;FESTUBERT;62149;
62332;FICHEUX;62173;
62352;FRAMECOURT;62130;
62360;FRETHUN;62185;
62375;GOMMECOURT;62111;
62378;GOUVES;62123;
62382;GOUY ST ANDRE;62870;
62383;GOUY SOUS BELLONNE;62112;
62390;GROFFLIERS;62600;
62399;HABARCQ;62123;
62401;HAISNES;62138;
62405;HAMBLAIN LES PRES;62118;
62413;HARNES;62440;
62418;HAUTEVILLE;62810;
62430;HENU;62760;
62432;HERBINGHEN;62850;
62434;LA HERLIERE;62158;
62450;HESTRUS;62550;
62453;HEZECQUES;62310;
62458;HOULLE;62910;
62483;LACRES;62830;
62492;LEBIEZ;62990;
62494;LECHELLE;62124;
62502;LESTREM;62136;
62503;LEUBRINGHEN;62250;
62512;LIGNY LES AIRE;62960;
62516;LILLERS;62190;
62521;LA LOGE;62140;
62535;LA MADELAINE SOUS MONTREUIL;62170;
62536;MAGNICOURT EN COMTE;62127;
62549;MARCONNE;62140;
62552;MARESQUEL ECQUEMICOURT;62990;
62555;MARLES LES MINES;62540;
62561;MARTINPUICH;62450;
62562;MATRINGHEM;62310;
62579;MONCHY AU BOIS;62111;
62583;MONDICOURT;62760;
62586;MONTENESCOURT;62123;
62609;NEUVILLE ST VAAST;62580;
62613;NIELLES LES BLEQUIN;62380;
62618;NORDAUSQUES;62890;
62632;OBLINGHEM;62920;
62651;PENIN;62127;
62652;PERNES;62550;
62662;POLINCOVE;62370;
62663;POMMERA;62760;
62666;PONT A VENDIN;62880;
62678;QUESQUES;62240;
62686;RAMECOURT;62130;
62693;REBREUVE RANCHICOURT;62150;
62696;RECLINGHEM;62560;
62708;RIENCOURT LES BAPAUME;62450;
62711;RINXENT;62720;
62718;ROEUX;62118;
62719;ROLLANCOURT;62770;
62729;RUMILLY;62650;
24113;LA CHAPELLE ST JEAN;24390;
24117;CHAVAGNAC;24120;
24121;CHOURGNAC;24640;
24122;CLADECH;24170;
24128;COMBERANCHE ET EPELUCHE;24600;
24132;CONNE DE LABARDE;24560;
24135;CORNILLE;24750;
24142;COUX ET BIGAROQUE MOUZENS;24220;
24151;DOISSAT;24170;
24153;LA DORNAC;24120;
24161;EGLISE NEUVE D ISSAC;24400;
24166;EYLIAC;24330;
11107;COURTAULY;11230;
11108;LA COURTETE;11240;
11120;LA DIGNE D AVAL;11300;
11128;ESCUEILLENS ET ST JUST;11240;
11131;FA;11260;
11134;FAJAC LA RELENQUE;11410;
11139;FENOUILLET DU RAZES;11240;
11141;FERRAN;11240;
11146;FLOURE;11800;
11151;FONTIES D AUDE;11800;
11155;FOURTOU;11190;
11156;FRAISSE CABARDES;11600;
11161;GARDIE;11250;
11165;GINOLES;11500;
11170;GRUISSAN;11430;
11174;LES ILHES;11380;
11181;LABECEDE LAURAGAIS;11400;
11184;LAFAGE;11420;
11186;LAIRIERE;11330;
11191;LAROQUE DE FA;11330;
11203;LEZIGNAN CORBIERES;11200;
11209;LUC SUR AUDE;11190;
11210;LUC SUR ORBIEU;11200;
11213;MAISONS;11330;
11215;MALVES EN MINERVOIS;11600;
11216;MALVIES;11300;
11223;MAS DES COURS;11570;
11243;MONTFERRAND;11320;
11250;MONTJOI;11330;
11254;MONTREAL;11290;
11265;NIORT DE SAULT;11140;
11266;PORT LA NOUVELLE;11210;
11267;ORNAISONS;11200;
11269;OUVEILLAN;11590;
11272;PALAJA;11570;
11281;PEXIORA;11150;
11300;PUGINIER;11400;
11302;PUILAURENS;11140;
11310;RENNES LES BAINS;11190;
11311;RIBAUTE;11220;
11312;RIBOUISSE;11270;
11328;ROUTIER;11240;
11333;ST BENOIT;11230;
11342;ST FRICHOUX;11800;
11355;ST MARTIN DE VILLEREGLAN;11300;
11357;ST MARTIN LE VIEIL;11170;
11360;ST NAZAIRE D AUDE;11120;
11373;SALVEZINES;11140;
11377;SERRES;11190;
11380;SONNAC SUR L HERS;11230;
11387;TAURIZE;11220;
11388;TERMES;11330;
11389;TERROLES;11580;
11393;TOUROUZELLE;11200;
11398;TREILLES;11510;
11399;TREVILLE;11400;
11404;VENTENAC CABARDES;11610;
11406;VERAZA;11580;
11420;VILLEBAZY;11250;
11436;VILLESEQUE DES CORBIERES;11360;
11437;VILLESEQUELANDE;11170;
11438;VILLESISCLE;11150;
12006;ALRANCE;12430;
12009;ARNAC SUR DOURDOU;12360;
12011;ARVIEU;12120;
12021;LE BAS SEGALA;12240;
12026;BERTHOLENE;12310;
12027;BESSUEJOULS;12500;
12028;BOISSE PENCHOT;12300;
12033;BOZOULS;12340;
12039;BRUSQUE;12360;
12045;CAMBOULAZET;12160;
12048;CAMPOURIEZ;12140;
12050;CANET DE SALARS;12290;
12057;CASSAGNES BEGONHES;12120;
12070;COMPEYRE;12520;
12077;CORNUS;12540;
12079;COUBISOU;12190;
12082;LA COUVERTOIRADE;12230;
12083;CRANSAC;12110;
12086;LA CRESSE;12640;
12090;DRUELLE;12000;
12096;ESPALION;12500;
12098;ESTAING;12190;
12101;FLAGNAC;12300;
12104;FOISSAC;12260;
12115;L HOSPITALET DU LARZAC;12230;
12116;HUPARLAC;12460;
85235;ST JUIRE CHAMPGILLON;85210;
85259;ST PAUL EN PAREDS;85500;
85261;STE PEXINE;85320;
85273;ST URBAIN;85230;
85276;ST VINCENT STERLANGES;85110;
85280;SALLERTAINE;85300;
85287;TALLUD STE GEMME;85390;
85290;THIRE;85210;
85292;THOUARSAIS BOUILDROUX;85410;
85293;TIFFAUGES;85130;
85299;VELLUIRE;85770;
85302;LA VERRIE;85130;
85305;VOUVANT;85120;
86008;ARCAY;86200;
86010;ASLONNES;86340;
86012;ASNOIS;86250;
86013;AULNAY;86330;
86014;AVAILLES EN CHATELLERAULT;86530;
86015;AVAILLES LIMOUZINE;86460;
86020;BELLEFONDS;86210;
86045;CELLE LEVESCAULT;86600;
86048;CHABOURNAY;86380;
86050;CHALANDRAY;86190;
86054;CHAMPNIERS;86400;
86055;LA CHAPELLE BATON;86250;
86065;CHATEAU LARCHER;86370;
86066;CHATELLERAULT;86100;
86067;CHATILLON;86700;
86076;CISSE;86170;
86079;LA ROCHE RIGAULT;86200;
86081;COLOMBIERS;86490;
86085;COUSSAY;86110;
86089;CUHON;86110;
86104;GENOUILLE;86250;
86108;LA GRIMAUDIERE;86110;
86108;LA GRIMAUDIERE;86330;
86113;ITEUIL;86240;
86114;JARDRES;86800;
86115;JAUNAY CLAN;86130;
86119;JOUSSE;86350;
86120;LATHUS ST REMY;86390;
86127;LEIGNE SUR USSEAU;86230;
86130;LEUGNY;86220;
86141;MAGNE;86160;
86143;MAIRE;86270;
86144;MAISONNEUVE;86170;
86150;MASSOGNES;86170;
86153;MAZEROLLES;86320;
86154;MAZEUIL;86110;
86156;MESSEME;86200;
86159;MILLAC;86150;
86166;MONTREUIL BONNIN;86470;
86173;MOUTERRE SILLY;86200;
86174;NAINTRE;86530;
86175;NALLIERS;86310;
86182;ORCHES;86230;
86184;OUZILLY;86380;
86187;PAIZAY LE SEC;86300;
86189;PAYROUX;86350;
86205;RANTON;86200;
86209;ROCHES PREMARIE ANDILLE;86340;
86210;ROIFFE;86120;
86211;ROMAGNE;86700;
86214;ST BENOIT;86280;
86218;ST CLAIR;86330;
86219;ST CYR;86130;
86220;ST GAUDENT;86400;
86222;ST GEORGES LES BAILLARGEAUX;86130;
86225;ST JEAN DE SAUVES;86330;
86236;ST PIERRE DE MAILLE;86260;
86237;ST PIERRE D EXIDEUIL;86400;
86252;SAMMARCOLLES;86200;
86276;USSON DU POITOU;86350;
86280;VELLECHES;86230;
86296;VOULON;86700;
86297;VOUNEUIL SOUS BIARD;86580;
86298;VOUNEUIL SUR VIENNE;86210;
87001;AIXE SUR VIENNE;87700;
87004;AUGNE;87120;
87006;AZAT LE RIS;87360;
87015;BEYNAC;87700;
87021;BOSMIE L AIGUILLE;87110;
87023;LE BUIS;87140;
87024;BUJALEUF;87460;
87029;LES CARS;87230;
87036;CHAMPSAC;87230;
87037;LA CHAPELLE MONTBRANDEIX;87440;
87042;LE CHATENET EN DOGNON;87400;
87047;COMPREIGNAC;87140;
87052;LA CROIX SUR GARTEMPE;87210;
87058;DOMPS;87120;
87059;LE DORAT;87210;
87062;EYBOULEUF;87400;
87063;EYJEAUX;87220;
87082;LADIGNAC LE LONG;87500;
87087;LUSSAC LES EGLISES;87360;
87100;MONTROL SENARD;87330;
87101;MORTEMART;87330;
87113;LE PALAIS SUR VIENNE;87410;
87114;PANAZOL;87350;
61375;BOISCHAMPRE;61570;
61382;ST DENIS SUR SARTHON;61420;
61391;ST GEORGES DES GROSEILLERS;61100;
61403;ST HILAIRE LA GERARD;61500;
61404;ST HILAIRE LE CHATEL;61400;
61408;STE HONORINE LA GUILLAUME;61210;
61421;ST MARS D EGRENNE;61350;
61426;ST MARTIN DU VIEUX BELLEME;61130;
61436;STE OPPORTUNE;61100;
61438;ST OUEN DE SECHEROUVRE;61560;
61440;ST OUEN SUR ITON;61300;
61445;ST PIERRE D ENTREMONT;61800;
61447;ST PIERRE DU REGARD;61790;
61454;STE SCOLASSE SUR SARTHE;61170;
61459;SAIRES LA VERRERIE;61220;
61463;LES MONTS D ANDAINE;61600;
61473;SEVRAI;61150;
61475;SOLIGNY LA TRAPPE;61380;
61480;TANVILLE;61500;
61482;TESSE FROULAY;61410;
61484;VAL AU PERCHE;61130;
61486;TINCHEBRAY BOCAGE;61800;
61487;TORCHAMP;61330;
61491;TOUROUVRE AU PERCHE;61190;
61491;TOUROUVRE AU PERCHE;61190;
61491;TOUROUVRE AU PERCHE;61190;
61493;LA TRINITE DES LAITIERS;61230;
61497;VALFRAMBERT;61250;
62010;AFFRINGUES;62380;
62012;AGNIERES;62690;
62013;AGNY;62217;
62015;AIRON NOTRE DAME;62180;
62019;AIX NOULETTE;62160;
62028;AMES;62190;
62031;ANDRES;62340;
62038;ARDRES;62610;
62038;ARDRES;62610;
62041;ARRAS;62000;
62043;LES ATTAQUES;62730;
62044;ATTIN;62170;
62051;AUCHY LES MINES;62138;
62054;AUDINGHEN;62179;
62056;AUDRESSELLES;62164;
62065;AVION;62210;
62067;AVROULT;62560;
62074;BAILLEULVAL;62123;
62075;BAINCTHUN;62360;
62077;BAJUS;62150;
62078;BALINGHEM;62610;
62086;BAVINCOURT;62158;
62091;BEAUDRICOURT;62810;
62094;BEAUMERIE ST MARTIN;62170;
62106;BELLONNE;62490;
62115;BERNEVILLE;62123;
62139;BLENDECQUES;62575;
62140;BLEQUIN;62380;
62148;BOIS BERNARD;62320;
62150;BOISJEAN;62170;
62152;BOISLEUX ST MARC;62175;
62156;BONNINGUES LES CALAIS;62340;
62161;BOUQUEHAULT;62340;
62195;CALONNE SUR LA LYS;62350;
62202;CAMPAGNE LES BOULONNAIS;62650;
62207;CAMPIGNEULLES LES PETITES;62170;
62209;CANLERS;62310;
62211;CAPELLE FERMONT;62690;
62212;CAPELLE LES HESDIN;62140;
62218;CAUCOURT;62150;
62224;CHOCQUES;62920;
62233;CONCHIL LE TEMPLE;62180;
62241;CORMONT;62630;
62252;LA COUTURE;62136;
62253;COUTURELLE;62158;
62262;CUINCHY;62149;
62263;DAINVILLE;62000;
62268;DESVRES;62240;
62285;ECOUST ST MEIN;62128;
62289;ECUIRES;62170;
62291;ELEU DIT LEAUWETTE;62300;
62295;ENQUIN LES MINES;62145;
62298;EPINOY;62860;
62299;EPS;62134;
62302;ERGNY;62650;
62304;ERNY ST JULIEN;62960;
62307;ESCALLES;62179;
62313;ESTREE BLANCHE;62145;
62314;ESTREE CAUCHY;62690;
62317;ETAING;62156;
62318;ETAPLES;62630;
62319;ETERPIGNY;62156;
62328;FERFAY;62260;
62331;FEUCHY;62223;
62339;FLEURY;62134;
62344;FONTAINE LES HERMANS;62550;
62346;FORTEL EN ARTOIS;62270;
62353;FREMICOURT;62450;
62354;FRENCQ;62630;
62356;FRESNICOURT LE DOLMEN;62150;
62357;FRESNOY;62770;
62364;FRUGES;62310;
80320;FOLIES;80170;
80330;FORCEVILLE EN VIMEU;80140;
80335;FOUCAUCOURT EN SANTERRE;80340;
80336;FOUCAUCOURT HORS NESLE;80140;
80350;FRANVILLERS;80800;
80352;FREMONTIERS;80160;
80369;FROHEN SUR AUTHIE;80370;
80383;GOYENCOURT;80700;
80391;GRIVILLERS;80700;
80403;GUYENCOURT SUR NOYE;80250;
80404;GUYENCOURT SAULCOURT;80240;
80405;HAILLES;80440;
80406;HALLENCOURT;80490;
80406;HALLENCOURT;80490;
80412;HAMELET;80800;
80415;HANGEST EN SANTERRE;80134;
80416;HANGEST SUR SOMME;80310;
80421;HATTENCOURT;80700;
80422;HAUTVILLERS OUVILLE;80132;
80425;HEDAUVILLE;80560;
80439;HEUZECOURT;80370;
80440;HIERMONT;80370;
80442;HOMBLEUX;80400;
80456;LAFRESGUIMONT ST MARTIN;80430;
80458;LAHOUSSOYE;80800;
80461;LAMOTTE BREBIERE;80450;
80479;LIGNIERES CHATELAIN;80290;
80480;LIGNIERES EN VIMEU;80140;
80481;LIHONS;80320;
80482;LIMEUX;80490;
80484;LIOMER;80430;
80487;LONGAVESNES;80240;
80491;LONGUEVILLETTE;80600;
80500;MAISNIERES;80220;
80502;MAISON ROLAND;80135;
80504;MALPART;80250;
80516;MARQUAIX;80240;
80526;LE MEILLARD;80370;
80528;MEREAUCOURT;80290;
80537;MESNIL DOMQUEUR;80620;
80542;MESNIL ST NICAISE;80190;
80543;METIGNY;80270;
80545;MEZIERES EN SANTERRE;80110;
80546;MIANNAY;80132;
80547;MILLENCOURT;80300;
80550;MIRVAUX;80260;
80551;MISERY;80320;
80552;MOISLAINS;80200;
80557;ESTREES MONS;80200;
80565;MONTONVILLERS;80260;
80568;MORCHAIN;80190;
80572;MORLANCOURT;80300;
80578;MOYENNEVILLE;80870;
80588;NEUFMOULIN;80132;
80589;NEUILLY LE DIEN;80150;
80593;LA NEUVILLE LES BRAY;80340;
80603;OCHANCOURT;80210;
80604;OFFIGNIES;80290;
80606;OISEMONT;80140;
80617;PARVILLERS LE QUESNOY;80700;
80620;PERONNE;80200;
80621;PERTAIN;80320;
80630;POIX DE PICARDIE;80290;
80631;PONCHES ESTRUVAL;80150;
80642;PROUVILLE;80370;
80645;PUCHEVILLERS;80560;
80646;PUNCHY;80320;
80647;PUZEAUX;80320;
80649;QUEND;80120;
80652;LE QUESNEL;80118;
80657;QUIRY LE SEC;80250;
80663;RAMBURES;80140;
80666;REMAISNIL;80600;
80670;REVELLES;80540;
80676;ROIGLISE;80700;
80678;ROLLOT;80500;
80681;ROUVREL;80250;
80687;RUBESCOURT;80500;
80706;ST LEGER LES DOMART;80780;
80707;ST LEGER SUR BRESLE;80140;
80717;ST SAUFLIEU;80160;
80725;SALOUEL;80480;
80729;SAUVILLERS MONGIVAL;80110;
80732;SENARPONT;80140;
80746;TALMAS;80260;
80748;TEMPLEUX LE GUERARD;80240;
80749;TERRAMESNIL;80600;
80757;THOIX;80160;
80759;TILLOLOY;80700;
80780;VAUDRICOURT;80230;
80782;VAUX EN AMIENOIS;80260;
80783;VAUX MARQUENNEVILLE;80140;
80786;VELENNES;80160;
80787;VERCOURT;80120;
80795;VILLE LE MARCLET;80420;
80796;VILLEROY;80140;
80802;VILLERS FAUCON;80240;
80812;VRAIGNES EN VERMANDOIS;80240;
80813;VRAIGNES LES HORNOY;80640;
80823;WARVILLERS;80170;
62735;SAILLY LABOURSE;62113;
62743;STE AUSTREBERTHE;62140;
62748;ST FOLQUIN;62370;
62750;ST HILAIRE COTTES;62120;
62762;ST MICHEL SOUS BOIS;62650;
62772;SALPERWICK;62500;
62774;SANGATTE;62231;
62778;SARS LE BOIS;62810;
62785;SAVY BERLETTE;62690;
62787;SEMPY;62170;
62793;SERVINS;62530;
62795;SIBIVILLE;62270;
62796;SIMENCOURT;62123;
62801;SOUCHEZ;62153;
62824;TORTEFONTAINE;62140;
62826;LE TOUQUET PARIS PLAGE;62520;
62828;TRAMECOURT;62310;
62830;TRESCAULT;62147;
62836;VAUDRICOURT;62131;
62837;VAUDRINGHEM;62380;
62838;VAULX;62390;
62839;VAULX VRAUCOURT;62159;
62840;VELU;62124;
62844;VERCHOCQ;62560;
62850;VIEIL HESDIN;62770;
62861;VIMY;62580;
62864;VIS EN ARTOIS;62156;
62868;WAIL;62770;
62871;WAMBERCOURT;62140;
62876;WARLENCOURT EAUCOURT;62450;
62887;WIDEHEM;62630;
62893;WIMEREUX;62930;
62895;WINGLES;62410;
62898;WISQUES;62219;
62905;ZUDAUSQUES;62500;
62907;LIBERCOURT;62820;
62909;YTRES;62124;
63003;AMBERT;63600;
63015;AUBUSSON D AUVERGNE;63120;
63017;AUGNAT;63340;
63020;AURIERES;63210;
63022;AUZAT LA COMBELLE;63570;
63023;AUZELLES;63590;
63031;BEAULIEU;63570;
63032;BEAUMONT;63110;
63035;BEAUREGARD VENDON;63460;
63036;BERGONNE;63500;
63037;BERTIGNAT;63480;
63038;BESSE ET ST ANASTAISE;63610;
63043;BLOT L EGLISE;63440;
63044;BONGHEAT;63160;
63046;BOUDES;63340;
63054;LE BROC;63500;
63058;BULHON;63350;
63065;CEILLOUX;63520;
63074;CHALUS;63340;
63076;CHAMBON SUR DOLORE;63980;
63078;CHAMEANE;63580;
63112;CLERLANDE;63720;
63114;COLLANGES;63340;
63125;COURPIERE;63120;
63138;DORAT;63300;
63143;EFFIAT;63260;
63153;ESPINCHAL;63850;
63157;FAYET LE CHATEAU;63160;
63160;AULHAT FLAT;63500;
63164;GERZAT;63360;
63166;GIGNAT;63340;
63168;GLAINE MONTAIGUT;63160;
63170;LA GOUTELLE;63230;
63173;GRANDRIF;63600;
63176;HEUME L EGLISE;63210;
63178;ISSOIRE;63500;
63183;LABESSETTE;63690;
63201;LUZILLAT;63350;
63204;MALINTRAT;63510;
63205;MANGLIEU;63270;
63211;MARSAC EN LIVRADOIS;63940;
63213;LES MARTRES D ARTIERE;63430;
63215;MARTRES SUR MORGE;63720;
63218;MAYRES;63220;
63221;MEDEYROLLES;63220;
63224;MENETROL;63200;
63244;CHAMBARON SUR MORGE;63200;
63247;MUROL;63790;
63263;ORCINES;63870;
63265;ORLEAT;63190;
63267;PALLADUC;63550;
63274;PERPEZAT;63210;
63276;PESCHADOIRES;63920;
63278;PESSAT VILLENEUVE;63200;
63280;PIGNOLS;63270;
63290;PULVERIERES;63230;
63296;RAVEL;63190;
63297;REIGNAT;63160;
63307;ROMAGNAT;63540;
63310;STE AGATHE;63120;
63314;ST AMANT ROCHE SAVINE;63890;
63319;ST ANTHEME;63660;
63320;ST AVIT;63380;
12120;LAISSAC SEVERAC L EGLISE;12310;
12125;LAVAL ROQUECEZIERE;12380;
12131;LA LOUBIERE;12740;
12134;LUGAN;12220;
12150;MONTEILS;12200;
12163;MURASSON;12370;
12164;MUR DE BARREZ;12600;
12165;MURET LE CHATEAU;12330;
12168;NANT;12230;
12169;NAUCELLE;12800;
12176;ONET LE CHATEAU;12000;
12177;PALMAS D AVEYRON;12310;
12189;PRADINAS;12240;
12193;PRUINES;12320;
12195;REBOURGUIL;12400;
12206;ROUSSENNAC;12220;
12221;ST FELIX DE LUNEL;12320;
12222;ST FELIX DE SORGUES;12400;
12223;ARGENCES EN AUBRAC;12420;
12226;ST HIPPOLYTE;12140;
12231;ST JEAN DU BRUEL;12230;
12233;ST JUERY;12550;
12252;SALLES COURBATIES;12260;
12253;SALLES CURAN;12410;
12256;SALVAGNAC CAJARC;12260;
12257;CAUSSE ET DIEGE;12700;
12258;LA SALVETAT PEYRALES;12440;
12259;SANVENSA;12200;
12260;SAUCLIERES;12230;
12267;LA SELVE;12170;
12269;LA SERRE;12380;
12272;SONNAC;12700;
12274;SYLVANES;12360;
12282;TOURNEMIRE;12250;
12284;LE TRUEL;12430;
12294;VEZINS DE LEVEZOU;12780;
12300;VILLEFRANCHE DE ROUERGUE;12200;
12301;VILLENEUVE;12260;
12305;VIVIEZ;12110;
13001;AIX EN PROVENCE;13090;
13001;AIX EN PROVENCE;13100;
13004;ARLES;13200;
13005;AUBAGNE;13400;
13013;BELCODENE;13720;
13016;LA BOUILLADISSE;13720;
13016;LA BOUILLADISSE;13720;
13017;BOULBON;13150;
13021;CARRY LE ROUET;13620;
13040;FUVEAU;13710;
13041;GARDANNE;13120;
13044;GRANS;13450;
13049;LAMANON;13113;
13053;MALLEMORT;13370;
13053;MALLEMORT;13370;
13054;MARIGNANE;13700;
13056;MARTIGUES;13500;
13060;MEYREUIL;13590;
13066;NOVES;13550;
13068;PARADOU;13520;
13070;LA PENNE SUR HUVEAUNE;13821;
13071;LES PENNES MIRABEAU;13170;
13071;LES PENNES MIRABEAU;13170;
13086;ROQUEVAIRE;13360;
13088;LE ROVE;13740;
13089;ST ANDIOL;13670;
13090;ST ANTONIN SUR BAYON;13100;
13093;ST ESTEVE JANSON;13610;
13094;ST ETIENNE DU GRES;13103;
13099;ST PAUL LES DURANCE;13115;
13101;ST SAVOURNIN;13119;
13105;SENAS;13560;
13106;SEPTEMES LES VALLONS;13240;
13106;SEPTEMES LES VALLONS;13240;
13112;VELAUX;13880;
13114;VENTABREN;13122;
13204;MARSEILLE 04;13004;
13210;MARSEILLE 10;13010;
13213;MARSEILLE 13;13013;
13213;MARSEILLE 13;13013;
13214;MARSEILLE 14;13014;
13216;MARSEILLE 16;13016;
14003;AGY;14400;
14004;AIGNERVILLE;14710;
14008;AMBLIE;14480;
14012;ANGERVILLE;14430;
14020;ARGENCES;14370;
14024;AUBERVILLE;14640;
14035;BALLEROY SUR DROME;14490;
14040;BARBEVILLE;14400;
14046;BAVENT;14860;
14050;LA BAZOQUE;14490;
14056;BAUQUAY;14260;
14060;BENOUVILLE;14970;
14061;SOULEUVRE EN BOCAGE;14350;
14061;SOULEUVRE EN BOCAGE;14350;
14061;SOULEUVRE EN BOCAGE;14350;
14075;BISSIERES;14370;
14077;BLANGY LE CHATEAU;14130;
14088;BONS TASSILLY;14420;
14092;BOURGUEBUS;14540;
87121;RANCON;87290;
87124;RILHAC LASTOURS;87800;
87136;ST BARBANT;87330;
87149;ST HILAIRE LA TREILLE;87190;
87150;ST HILAIRE LES PLACES;87800;
87159;ST LEGER LA MONTAGNE;87340;
87181;ST SULPICE LAURIERE;87370;
87183;ST SYLVESTRE;87240;
87197;THOURON;87140;
87199;VAYRES;87600;
87201;VERNEUIL SUR VIENNE;87430;
87206;VILLEFAVARD;87190;
88005;ALLARMONT;88110;
88007;AMEUVELLE;88410;
88019;AUTIGNY LA TOUR;88300;
88023;AVILLERS;88500;
88026;AYDOILLES;88600;
88027;BADMENIL AUX BOIS;88330;
88032;BAN DE LAVELINE;88520;
88037;BASSE SUR LE RUPT;88120;
88040;BAYECOURT;88150;
88044;BAZOILLES SUR MEUSE;88300;
88049;BELMONT LES DARNEY;88260;
88054;BERTRIMOUTIER;88520;
88056;BETTONCOURT;88500;
88063;BOCQUEGNEY;88270;
88068;LA BOURGONCE;88470;
88069;BOUXIERES AUX BOIS;88270;
88076;BROUVELIEURES;88600;
88085;CHAMPDRAY;88640;
88088;LA CHAPELLE AUX BOIS;88240;
88092;CHARMOIS L ORGUEILLEUX;88270;
88096;CHATILLON SUR SAONE;88410;
88097;CHAUFFECOURT;88500;
88106;BAN SUR MEURTHE CLEFCY;88230;
88108;LE CLERJUS;88240;
88114;CONTREXEVILLE;88140;
88127;DEINVILLERS;88700;
88135;DOCELLES;88460;
88148;DOMMARTIN LES REMIREMONT;88200;
88151;DOMPAIRE;88270;
88154;DOMREMY LA PUCELLE;88630;
88165;ETIVAL CLAIREFONTAINE;88480;
88169;FAYS;88600;
88176;FONTENOY LE CHATEAU;88240;
88181;FRAIZE;88230;
88192;GELVECOURT ET ADOMPT;88270;
88193;GEMAINGOUTTE;88520;
88196;GERARDMER;88400;
88201;GIRANCOURT;88390;
88202;GIRCOURT LES VIEVILLE;88500;
88208;GODONCOURT;88410;
88210;GORHEY;88270;
88215;GRANDRUPT;88210;
88223;GUGNEY AUX AULX;88450;
88225;HADOL;88220;
88247;IGNEY;88150;
88250;JARMENIL;88550;
88255;JUBAINVILLE;88630;
88256;JUSSARUPT;88640;
88257;JUVAINCOURT;88500;
88258;LAMARCHE;88320;
88261;LAVAL SUR VOLOGNE;88600;
88266;LEPANGES SUR VOLOGNE;88600;
88270;LIFFOL LE GRAND;88350;
88273;LONGCHAMP;88000;
88279;MADECOURT;88270;
88283;MALAINCOURT;88140;
88289;MARTIGNY LES BAINS;88320;
88290;MARTIGNY LES GERBONVAUX;88300;
88296;MEDONVILLE;88140;
88298;MENARMONT;88700;
88312;MORELMAISON;88170;
88320;NAYEMONT LES FOSSES;88100;
88322;LA NEUVEVILLE DEVANT LEPANGES;88600;
88324;LA NEUVEVILLE SOUS CHATENOIS;88170;
88326;NEUVILLERS SUR FAVE;88100;
88330;NONVILLE;88260;
88332;NORROY;88800;
88335;OFFROICOURT;88500;
88340;PADOUX;88700;
88347;PIERREFITTE;88270;
88348;PIERREPONT SUR L ARENTELE;88600;
88349;PLAINFAING;88230;
88355;PORTIEUX;88330;
88362;LE PUID;88210;
88367;RAMBERVILLERS;88700;
88368;RAMECOURT;88500;
88369;RAMONCHAMP;88160;
88371;RAON AUX BOIS;88220;
88380;REHAUPAL;88640;
88381;RELANGES;88260;
88387;REMOVILLE;88170;
88389;REPEL;88500;
88391;ROCHESSON;88120;
88393;ROLLAINVILLE;88300;
88394;ROMAIN AUX BOIS;88320;
88399;LE ROULIER;88460;
88400;ROUVRES EN XAINTOIS;88500;
88421;ST JULIEN;88410;
62365;GALAMETZ;62770;
62369;GAVRELLE;62580;
62376;GONNEHEM;62920;
62385;GRAND RULLECOURT;62810;
62398;GUISY;62140;
62404;HALLOY;62760;
62407;HAM EN ARTOIS;62190;
62408;HAMES BOUCRES;62340;
62409;HANNESCAMPS;62111;
62411;HARAVESNES;62390;
62412;HARDINGHEN;62132;
62414;HAUCOURT;62156;
62419;HAUT LOQUIN;62850;
62423;HELFAUT;62570;
62424;HENDECOURT LES CAGNICOURT;62182;
62425;HENDECOURT LES RANSART;62175;
62428;HENIN SUR COJEUL;62128;
62431;HERBELLES;62129;
62435;HERLINCOURT;62130;
62444;HERVELINGHEN;62179;
62448;HESDIN L ABBE;62360;
62454;HINGES;62232;
62460;HUBERSENT;62630;
62461;HUBY ST LEU;62140;
62470;INCOURT;62770;
62472;INXENT;62170;
62473;ISBERGUES;62330;
62474;ISQUES;62360;
62478;JOURNY;62850;
62479;LABEUVRIERE;62122;
62480;LABOURSE;62113;
62484;LAGNICOURT MARCEL;62159;
62486;LAMBRES;62120;
62487;LANDRETHUN LE NORD;62250;
62488;LANDRETHUN LES ARDRES;62610;
62489;LAPUGNOY;62122;
62496;LEFAUX;62630;
62499;LEPINE;62170;
