Cadre d'exercice professionnel;;;;;;;;;;Déduction orientation guichet;;;;;;Contrôle de cohérence si activité principale;;;;;liste référénce;;;Métiers d'art;Régime d'imposition des benefices si typePersonne = P et microEntreprise = false;;;;;;;Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false;;;;;Régime d'imposition des benefices si typePersonne = P et microEntreprise = false;;;;;;Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false;;;;;;;Régime d'imposition des benefices si typePersonne = P et microEntreprise = false;;;;;;;;;;;;;;Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false;;;;;;;;;;;;SI Type Personne = P et si microentreprise =false;;;;
CodeN1;"Niv. 1 
(Domaine d'activité général)";CodeN2;"Niv. 2
(précision sur le domaine d'activité)";CodeN3;"Niv. 3
(précision du type d'exercice professionnel si besoin)";CodeN4;"Niv. 4
(précision détaillée du type de profession si besoin)";Code final;;Affiliation si principale (hors prolongement agricole);Caisse de retraite spéciale;Forme exercice Activité si  effectif < 11 (hors prolongement agricole);Forme exercice d'activité si JQPA non revendiquée (hors proongement agricole);Forme exercice Activité si prolongement agricole;RESEAU ASSISTANCE;Codes APE compatibles;déduction de precisionActivite;si microEntreprise = true, déduction de regimeImpositionBenefices;;;Affiliateur;Forme d'activité;Encodage ACOSS;Métiers d'art;Régime d'imposition des bénéfices;"Si Micro BIC =""null""";"Si Réel simplifié BIC =""null""";"Si Réel normal BIC = ""null""";"Si Régime d'imposition à l'IS = ""true""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""true""";Si Franchise en base TVA = false ;Si Réel simplifié TVA = false;Si Réel normal TVA = false;Si Mini réel TVA = false ;Option pour le dépôt des déclarations trimestrielles, si TVA inférieure à 4000€/ an;Régime d'imposition des bénéfices (1) ;"Si Déclaration Contrôlée BNC =""null""";"Régime Spécial BNC =""null""";"Si Régime d'imposition à l'IS = ""true""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""true""";Si Franchise en base TVA = false ;Si Réel simplifié TVA = false;Si Réel normal TVA = false;Si Mini réel TVA = false ;Assujettissement à la TVA en cas d’opérations imposables sur option = false;Option pour le dépôt des déclarations trimestrielles, si TVA inférieure à 4000€/ an;Option pour la tenue d’une comptabilité créances/dettes;Régime d'imposition des bénéficces (1) ;"Si Micro BA =""null""";"SI Réel simplifié BA =""null""";Si Réel normal BA = null;Si Forfait forestier = null;Revenus fonciers;"Si Régime d'imposition à l'IS = ""true"" ";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""";Exercice d’activités accessoires de nature agricole;Exercice d’activités accessoires de nature agricole et Micro BIC = null;Exercice d’activités accessoires de nature agricole et Réel simplifié BIC = null;Exercice d’activités accessoires de nature agricole et Réel Normal BIC = null;Exercice d’activités accessoires de nature agricole et Spécial BNC = null;“Option pour la tenue d’une comptabilité créances/dettes”;Régime d'imposition à la TVA;Si Remboursement forfaitaire agricole = null;Option particulière à la TVA : Pour la TVA en tant que bailleur de biens ruraux;Option particulière à la TVA : Pour de dépôt d’une déclaration de régularisation portant sur l’exercice comptable;Option particulière à la TVA : Pour le dépôt de déclarations trimestrielles sur la base des recettes réalisées;Option particulière à la TVA : pour le dépôt de déclarations mensuelles sur la base de recettes réalisées;“Régime d’imposition de la TVA (activités accessoires de nature agricole);Si Franchise en base TVA= null;Si Réel simplifié TVA = null;Si Réel normal TVA = null;Assujettissement à la TVA en cas d’opérations imposables sur option;Option pour le dépôt de déclarations trimestrielles, si TVA inférieure à 4000€/an;Régime d'imposition des bénéfices (1) ;;;Régime d'imposition à la TVA;si Régime simplifié TVA = null
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;02;Création artistique relevant des arts plastiques et graphiques;07150102;;ACOSS;CIPAV;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.03A;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150102;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;03;Création artistique audiovisuelle, cinématographique et photographique;07150103;;ACOSS;CIPAV;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.03B;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150103;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;04;Création d'œuvres littéraires et dramatiques;07150104;;ACOSS;CIPAV;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.03B;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150104;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;05;Création d'œuvres musicales et chorégraphiques;07150105;;ACOSS;CIPAV;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.03B;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150105;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;06;Création de jeux et de jeux vidéo;07150106;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.02Z;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150106;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;07;Auteur de logiciels;07150107;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.02Z;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150107;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;08;Directeur de collection éditoriale originale;07150108;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.03B;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150108;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;09;Vidéaste, vlogueur, blogueur;07150109;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.03B;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150109;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;10;Journaliste - hors critique d'art;07150110;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;Non applicable;;90.02Z;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150110;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;11;Critique d'art, de musique, de littérature, de théâtre, de cinéma;07150111;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;Non applicable;;90.02Z;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150111;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;12;Production de spectacles et de tournées artistiques;07150112;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;90.01Z;"""99""
precisionAutre = ""Activité de services""";micro BIC;07150112;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;13;Artiste de spectacle;07150113;;ACOSS;CIPAV;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;Non applicable;;90.01Z;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150113;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;14;Activité de soutien technique au spectable vivant;07150114;;ACOSS; ;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;Non applicable;;90.02Z;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150114;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;15;Fabrication de décors, costumes et accessoires de spectacles ;07150115;;ACOSS;;ARTISANALE;COMMERCIALE;Non applicable;;90.02Z;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150115;;;;;Fabricant de décors de spectacle, Costumier, Fabricant d'accessoires de spectacle, Fabricant de masques, Perruquier-posticheur, ;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;01;Activités créatives, artistiques et de spectacle ;16;Autre activité artistique;07150116;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;Non applicable;;90.03B;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150116;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>
Ou <C44.1.1>TYPPL</C44.1.1>
<C44.1.2>8</C44.1.2> si artiste auteur (GU_ACT032 IndicateurArtisteAuteur rempli)";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;02;Spectacles de marionnettes.;00;;07150200;;ACOSS;;ARTISANALE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.01Z;"""99""
precisionAutre = ""Activité de services""";micro BIC;07150200;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";Fabricant de marionnettes;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;03;Restauration d’objets d’art.;00;;07150300;;ACOSS;;ARTISANALE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;90.03A;"""99""
precisionAutre = ""Activité de services""";micro BIC;07150300;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";restaurateur de peintures, restaurateur de céramiques, restaurateur de textiles, restaurateur de vitraux, restaurateur de documents graphiques et imprimés, restaurateur de photographies, restaurateur de sculptures, restaurateur de cuirs, restaurateur de métal, restaurateur de mosaïques, restaurateur de verre et de cristal, restaurateur d'objets scientifiques, techniques ou industriels, restaurateur de meubles, ;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;04;Gestion de salles de spectacles ;00;;07150400;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;90.04Z ;"""99""
precisionAutre = ""Activité de services""";micro BIC;07150400;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;05;Gestion des bibliothèques et des archives;00;;07150500;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;91.01Z;"""99""
precisionAutre = ""Activité de services""";micro BIC;07150500;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;06;Gestion des musées;00;;07150600;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;91.02Z;"""99""
precisionAutre = ""Activité de services""";micro BIC;07150600;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;07;Gestion des sites et monuments historiques et des attractions touristiques similaires;00;;07150700;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;91.03Z ;"""99""
precisionAutre = ""Activité de services""";micro BIC;07150700;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;08;Gestion des jardins botaniques et zoologiques et des réserves naturelles;00;;07150800;;MSA;;ACTIF_AGRICOLE;ACTIF_AGRICOLE;AGRICOLE (NON ACTIF);;91.04Z;"""99""
precisionAutre = ""Activité de services""";micro BIC;07150800;;  w  w;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;09;Organisation de jeux de hasard et d'argent;01;Loterie,casinos, paris, sites inernet de jeux en ligne;07150901;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;92.00Z;"""99""
precisionAutre = ""Activité de services""";micro BIC;07150901;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;09;Organisation de jeux de hasard et d'argent;02;Joueurs professionnels;07150902;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;92.00Z;"""99""
precisionAutre = ""Activité de services""";Spécial BNC;07150902;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;10;Activités sportives, récréatives et de loisirs;01;Gestion d'installations sportives;07151001;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;93.11Z;"""99""
precisionAutre = ""Activité de services""";micro BIC;07151001;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;10;Activités sportives, récréatives et de loisirs;02;Activités de clubs de sports;07151002;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;93.12Z;"""99""
precisionAutre = ""Activité de services""";micro BIC;07151002;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07;Activités de services;15;Arts, culture et divertissement;10;Activités sportives, récréatives et de loisirs;03;Activités des centres de culture physique;07151003;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;93.13Z;"""99""
precisionAutre = ""Activité de services""";micro BIC;07151003;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
